Data,Kadar_Air ,Tak_Larut,Kalsium,Magnesium,Sulfat ,NaCl(wb),NaCl(db),Grade
"102,""13,33333333"",""0,0087860653"",""0,2345510789"",""0,3518266184"",""0,8842860224"",""86,34293709"",""99,62646587"",K2"
"103,""3,898635478"",""0,602439741"",""0,3691311914"",""0,1107393574"",""1,044799263"",""90,29800637"",""93,9612115"",K2"
"104,""2,676864245"",""0,5756787712"",""0,3872697674"",""0,02733668946"",""1,120061255"",""94,15288615"",""96,74255296"",K2"
"105,""13,33333333"",""0,0087860653"",""0,2345510789"",""0,3518266184"",""0,8842860224"",""86,34293709"",""99,62646587"",K2"
"106,""2,676864245"",""0,5756787712"",""0,3872697674"",""0,02733668946"",""1,120061255"",""94,15288615"",""96,74255296"",K2"
"107,""6,066536204"",""0,3545121361"",""0,1732586473"",""0,3768375579"",""1,883440165"",""91,35239425"",""97,25223638"",K2"
"108,""6,066536204"",""0,3545121361"",""0,1732586473"",""0,3768375579"",""1,883440165"",""91,35239425"",""97,25223638"",K2"
"109,""7,98816568"",""0,1362381491"",""0,2873173165"",""0,7160831582"",""0,8462036867"",""87,61122167"",""95,21734059"",K2"
"110,""7,384615385"",0,""0,2853913547"",""0,5532201644"",""0,7819515662"",""87,68084752"",""94,67201144"",K2"
"111,""6,457242583"",""0,1381720162"",""0,2172959393"",""0,691001087"",""0,879850832"",""89,09103896"",""95,24098008"",K2"
"112,""8,518518519"",""0,01277888927"",""0,2221916439"",""0,6532434329"",""0,8444269015"",""86,85355033"",""94,94112789"",K2"
"113,""12,6459144"",""0,2303912655"",""0,2794360959"",""0,3772387295"",""0,8195520091"",""85,82750015"",""98,25241665"",K2"
"114,""13,33333333"",""0,0087860653"",""0,2345510789"",""0,3518266184"",""0,8842860224"",""86,34293709"",""99,62646587"",K2"
"115,""11,3243762"",""0,5297166655"",""0,2751660747"",""0,7979816167"",""1,322952041"",""84,53205584"",""95,32727509"",K2"
"116,""7,751937984"",""0,5890519041"",""0,2645151582"",""0,8464485062"",""1,088602368"",""85,20049877"",""92,36020455"",K2"
"117,""9,215686275"",""0,1973438477"",""0,3660519588"",""0,8785247012"",""1,339754006"",""84,47395859"",""93,04906886"",K2"
"118,""6,403013183"",""0,4405946829"",""0,4737960478"",""0,5401274945"",""1,291783245"",""87,63797496"",""93,63332938"",K2"
"119,""5,871212121"",""0,2119215351"",""0,5413282865"",""0,9037828783"",""1,115276115"",""88,18198482"",""93,68226958"",K2"
"120,""1,169590643"",""0,6392305248"",""0,538205074"",""0,06727563425"",""1,284424676"",""93,97784023"",""95,09000402"",K3"
